playerID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,WHIP,HOF
aardsda01,16,18,331,0,0,0,69,1011.0,296,160,41,183,340,2.314,1.42433234421365,22.0,12.0,16.0,1,1475.0,141.0,169,17.0,11.0,0.0,1.4213649851632049,0
aasedo01,66,60,448,91,22,5,82,3328.0,1085,468,89,457,641,3.21,1.265625,45.0,21.0,7.0,3,4730.0,234.0,503,0.0,0.0,0.0,1.3900240384615383,0
abadfe01,5,20,258,6,0,0,0,682.0,220,94,32,77,193,1.534,1.2404692082111437,7.0,8.0,10.0,0,970.0,66.0,99,7.0,9.0,6.0,1.3064516129032258,0
abbeybe01,22,40,79,66,52,0,1,1704.0,686,285,18,192,161,1.77,1.505281690140845,0.0,18.0,0.0,0,0.0,12.0,442,0.0,0.0,0.0,1.545774647887324,0
abbeych01,0,0,1,0,0,0,0,6.0,6,1,0,0,0,0.51,1.5,0.0,1.0,0.0,0,0.0,1.0,3,0.0,0.0,0.0,3.0,0
abbotda01,0,2,3,1,1,0,1,39.0,19,9,0,8,1,0.0,2.076923076923077,0.0,0.0,0.0,0,0.0,2.0,14,0.0,0.0,0.0,2.0769230769230766,0
abbotgl01,62,83,248,206,37,5,0,3858.0,1405,627,162,352,484,3.3,1.4626749611197511,28.0,18.0,32.0,5,5509.0,13.0,707,0.0,0.0,0.0,1.3662519440124417,0
abbotji01,87,108,263,254,31,6,0,5022.0,1779,791,154,620,888,2.37,1.417562724014337,30.0,53.0,32.0,11,7211.0,5.0,880,0.0,0.0,0.0,1.433094384707288,0
abbotky01,4,17,57,22,0,0,0,556.0,207,107,26,79,124,1.22,1.7320143884892085,0.0,13.0,2.0,3,815.0,4.0,112,0.0,0.0,0.0,1.5431654676258995,0
abbotpa01,43,37,162,112,1,0,0,2162.0,682,394,101,393,496,2.677,1.6401480111008326,17.0,37.0,21.0,0,3187.0,17.0,421,8.0,12.0,0.0,1.4916743755781683,0
aberal01,24,25,168,30,7,0,14,1168.0,398,181,29,160,169,2.16,1.394691780821918,10.0,8.0,6.0,0,1698.0,76.0,205,0.0,0.0,0.0,1.433219178082192,0
abernbi01,0,0,1,0,0,0,1,6.0,4,3,1,1,0,0.44,4.5,0.0,0.0,0.0,0,10.0,1.0,3,0.0,0.0,0.0,2.5,0
abernte01,0,3,7,2,1,0,0,61.0,31,25,0,17,13,0.98,3.6885245901639343,0.0,1.0,0.0,0,107.0,3.0,26,0.0,0.0,0.0,2.360655737704918,0
abernte02,63,69,681,34,7,2,148,3443.0,1010,441,70,592,765,4.15,1.152773743828057,80.0,35.0,45.0,3,4963.0,416.0,513,0.0,0.0,0.0,1.3958756898054023,0
abernwo01,1,1,16,1,0,0,1,126.0,36,17,5,11,6,0.63,1.2142857142857142,0.0,0.0,0.0,0,164.0,6.0,19,0.0,0.0,0.0,1.119047619047619,0
ablesha01,1,5,14,8,4,0,0,214.0,79,32,1,30,41,0.84,1.3457943925233644,0.0,5.0,1.0,1,181.0,6.0,51,0.0,0.0,0.0,1.52803738317757,0
abramge01,0,0,3,0,0,0,0,14.0,10,5,0,3,1,0.5,3.2142857142857144,0.0,0.0,0.0,0,24.0,1.0,5,0.0,0.0,0.0,2.7857142857142856,0
abregjo01,1,1,6,5,0,0,0,72.0,32,17,3,12,13,0.35,2.125,1.0,0.0,0.0,0,109.0,0.0,18,0.0,0.0,0.0,1.8333333333333335,0
abreuju01,0,0,7,0,0,0,0,20.0,6,2,1,3,12,0.231,0.9,0.0,0.0,5.0,0,34.0,2.0,2,0.0,0.0,0.0,1.35,0
abreuwi01,0,1,38,0,0,0,0,133.0,57,36,10,19,38,1.3279999999999998,2.43609022556391,2.0,2.0,2.0,1,207.0,6.0,39,1.0,2.0,0.0,1.7142857142857142,0
accarje01,10,20,262,0,0,0,38,854.0,288,136,24,111,205,3.004,1.4332552693208431,16.0,10.0,9.0,2,1222.0,115.0,143,5.0,13.0,0.0,1.4016393442622952,0
aceveal01,31,16,204,15,0,0,29,1141.0,333,162,48,129,282,1.689,1.2778264680105171,6.0,5.0,28.0,6,1599.0,91.0,172,6.0,13.0,1.0,1.2147239263803682,0
acevejo01,18,25,104,59,1,0,1,1105.0,420,235,71,113,253,1.3599999999999999,1.914027149321267,14.0,9.0,12.0,2,1628.0,11.0,246,14.0,17.0,0.0,1.4470588235294117,0
aceveju01,28,40,367,34,0,0,53,1710.0,597,274,72,226,350,2.283,1.4421052631578948,34.0,20.0,28.0,4,2488.0,165.0,316,11.0,12.0,0.0,1.4438596491228068,0
achteaj01,1,1,18,0,0,0,0,73.0,26,14,6,9,19,0.535,1.726027397260274,1.0,0.0,0.0,0,107.0,5.0,17,0.0,0.0,0.0,1.4383561643835616,0
ackerji01,33,49,467,32,0,0,30,2713.0,918,399,82,329,482,3.1900000000000004,1.323626981201622,40.0,31.0,32.0,2,3868.0,159.0,447,0.0,0.0,0.0,1.3789163287873203,0
ackerto01,19,13,153,23,5,1,8,1141.0,365,174,43,150,256,0.99,1.3724802804557406,20.0,6.0,17.0,0,1629.0,35.0,181,0.0,0.0,0.0,1.3540753724802805,0
acklefr01,1,0,5,4,0,0,0,58.0,17,9,4,11,17,0.5,1.396551724137931,0.0,1.0,0.0,0,84.0,1.0,10,0.0,0.0,0.0,1.4482758620689655,0
acostcy01,13,9,107,0,0,0,27,558.0,143,55,15,77,109,0.92,0.8870967741935484,8.0,4.0,12.0,1,768.0,74.0,65,0.0,0.0,0.0,1.1827956989247312,0
acosted01,6,9,57,8,3,1,1,413.0,153,62,12,39,70,0.95,1.3510895883777239,8.0,6.0,4.0,2,594.0,22.0,71,0.0,0.0,0.0,1.394673123486683,0
acostjo01,10,10,55,13,6,1,4,640.0,265,107,9,68,45,1.01,1.5046875,0.0,4.0,0.0,0,939.0,28.0,119,0.0,0.0,0.0,1.5609374999999999,0
acostma01,13,13,233,0,0,0,9,744.0,234,110,30,117,219,1.459,1.3306451612903225,10.0,14.0,8.0,0,1070.0,78.0,122,9.0,5.0,0.0,1.4153225806451615,0
acrema01,9,6,114,0,0,0,2,381.0,135,73,16,68,98,1.04,1.7244094488188977,9.0,3.0,5.0,1,582.0,32.0,75,0.0,0.0,0.0,1.5984251968503935,0
adamsac01,41,33,302,7,2,0,49,1658.0,541,213,26,224,171,1.77,1.1562123039806997,0.0,15.0,8.0,0,2379.0,218.0,247,0.0,0.0,0.0,1.3841978287092884,0
adamsau01,2,0,34,0,0,0,1,121.0,46,21,3,14,27,0.5860000000000001,1.56198347107438,0.0,1.0,0.0,0,179.0,10.0,22,2.0,0.0,1.0,1.487603305785124,0
adamsba01,194,140,482,355,206,44,15,8986.0,2841,917,68,430,1036,5.15,0.9184286668150456,0.0,26.0,47.0,2,11947.0,89.0,1129,0.0,0.0,0.0,1.0920320498553304,0
adamsbo01,0,0,2,0,0,0,0,17.0,10,5,1,3,1,0.41,2.6470588235294117,0.0,0.0,0.0,0,28.0,2.0,5,0.0,0.0,0.0,2.2941176470588234,0
adamsbo02,0,1,5,1,0,0,0,36.0,21,7,0,3,5,0.73,1.75,0.0,0.0,0.0,0,60.0,3.0,11,0.0,0.0,0.0,2.0,0
adamsda01,4,11,47,16,6,0,3,513.0,182,71,5,65,54,19.98,1.2456140350877194,0.0,8.0,8.0,0,576.0,24.0,87,0.0,0.0,0.0,1.4444444444444444,0
adamsjo01,0,0,1,0,0,0,0,12.0,9,4,0,2,0,0.44,3.0,0.0,0.0,1.0,0,0.0,1.0,6,0.0,0.0,0.0,2.75,0
adamsjo02,5,6,44,11,0,0,0,331.0,121,60,19,37,77,0.5800000000000001,1.6314199395770392,0.0,0.0,9.0,1,484.0,4.0,66,0.0,0.0,0.0,1.43202416918429,0
adamska01,1,9,30,12,3,0,0,345.0,119,64,5,48,62,0.6799999999999999,1.6695652173913043,0.0,4.0,2.0,0,503.0,14.0,72,0.0,0.0,0.0,1.4521739130434783,0
adamsmi01,0,4,11,4,0,0,0,76.0,28,21,3,22,14,0.88,2.486842105263158,2.0,2.0,0.0,1,122.0,2.0,22,0.0,0.0,0.0,1.973684210526316,0
adamsmi03,21,20,408,0,0,0,4,1222.0,316,109,33,126,409,2.457,0.8027823240589198,12.0,7.0,6.0,0,1653.0,60.0,122,13.0,6.0,2.0,1.0851063829787235,0
adamsre01,0,1,8,0,0,0,0,36.0,18,11,1,7,8,0.35,2.75,0.0,0.0,0.0,0,59.0,4.0,12,0.0,0.0,0.0,2.083333333333333,0
adamsri01,2,5,11,6,3,1,0,188.0,63,25,1,24,25,0.26,1.196808510638298,0.0,0.0,8.0,0,0.0,5.0,30,0.0,0.0,0.0,1.3882978723404253,0
adamste01,51,62,574,41,0,0,42,2608.0,890,403,63,380,691,2.819,1.3907208588957056,33.0,54.0,17.0,6,3801.0,201.0,448,26.0,9.0,0.0,1.4608895705521472,0
adamswi01,8,16,65,21,8,0,2,853.0,303,138,8,144,74,11.200000000000001,1.4560375146541618,0.0,8.0,19.0,0,1238.0,30.0,172,0.0,0.0,0.0,1.5720984759671748,0
adamswi02,6,9,25,24,1,1,0,404.0,149,87,20,55,105,0.53,1.938118811881188,5.0,4.0,9.0,0,611.0,0.0,92,0.0,0.0,0.0,1.5148514851485149,0
adcocna01,2,6,56,5,0,0,1,369.0,126,57,14,56,80,1.064,1.3902439024390243,5.0,6.0,7.0,1,541.0,14.0,64,5.0,4.0,3.0,1.4796747967479675,0
adenhni01,1,0,4,4,0,0,0,54.0,25,12,0,16,9,0.6519999999999999,2.0,0.0,3.0,0.0,0,90.0,0.0,12,0.0,0.0,0.0,2.2777777777777777,0
adkinde01,2,4,38,6,1,0,0,297.0,114,62,10,50,47,0.79,1.878787878787879,0.0,3.0,0.0,0,451.0,19.0,69,0.0,0.0,0.0,1.6565656565656566,0
adkindo01,1,1,6,3,1,0,1,81.0,40,15,2,12,3,0.67,1.6666666666666667,0.0,0.0,1.0,0,37.0,3.0,28,0.0,0.0,0.0,1.9259259259259258,0
adkingr01,12,27,67,42,19,0,1,1089.0,403,175,24,156,78,0.5700000000000001,1.4462809917355373,0.0,4.0,7.0,0,1626.0,18.0,211,0.0,0.0,0.0,1.5399449035812673,0
adkinjo01,5,5,119,0,0,0,0,416.0,155,70,18,54,81,1.51,1.5144230769230769,10.0,1.0,5.0,0,605.0,40.0,75,9.0,4.0,0.0,1.5072115384615383,0
adkinst01,1,2,5,5,0,0,0,72.0,19,17,4,29,14,0.22,2.125,0.0,2.0,0.0,0,115.0,0.0,18,0.0,0.0,0.0,2.0,0
affelje01,43,46,774,42,0,0,28,2778.0,904,408,76,396,720,3.821,1.3218142548596112,41.0,55.0,42.0,9,4034.0,162.0,455,42.0,25.0,6.0,1.4038876889848813,0
agostju01,40,33,543,2,0,0,29,1879.0,639,279,30,248,307,4.47,1.336349121873337,47.0,21.0,30.0,7,2713.0,198.0,313,0.0,0.0,0.0,1.4161788185204895,0
aguilri01,86,81,732,89,10,0,318,3874.0,1233,512,138,351,1030,3.8609999999999998,1.1894682498709344,42.0,53.0,36.0,10,5391.0,557.0,568,1.0,0.0,0.0,1.226639132679401,0
aguirha01,75,72,447,149,44,9,33,4127.0,1216,496,123,479,856,3.84,1.081657378240853,35.0,35.0,47.0,9,5790.0,124.0,562,0.0,0.0,0.0,1.2321298764235522,0
ahearpa01,0,2,4,3,0,0,0,30.0,20,13,2,5,4,0.4,3.9,1.0,1.0,0.0,0,55.0,0.0,13,0.0,0.0,0.0,2.5,0
ainsmed01,0,0,1,0,0,0,0,1.0,2,2,0,0,0,0.66,18.0,0.0,0.0,0.0,0,3.0,0.0,2,0.0,0.0,0.0,6.0,0
ainswku01,6,8,29,22,0,0,0,380.0,136,73,16,61,90,1.581,1.7289473684210526,0.0,7.0,8.0,0,569.0,4.0,78,6.0,4.0,0.0,1.5552631578947367,0
aitchra01,12,12,34,22,10,3,0,619.0,193,69,7,67,101,0.7,1.0032310177705976,0.0,9.0,5.0,0,873.0,8.0,98,0.0,0.0,0.0,1.260096930533118,0
akerfda01,9,10,125,13,1,0,3,701.0,216,132,36,127,129,1.28,1.6947218259629102,16.0,21.0,13.0,1,1047.0,33.0,146,0.0,0.0,0.0,1.4679029957203995,0
akerja01,47,45,495,0,0,0,123,2238.0,679,272,64,274,404,3.5,1.093833780160858,68.0,13.0,40.0,0,3144.0,321.0,312,0.0,0.0,0.0,1.2774798927613942,0
akersje01,1,1,5,1,0,0,0,61.0,24,11,1,15,11,0.3,1.6229508196721312,0.0,0.0,2.0,0,97.0,3.0,17,0.0,0.0,0.0,1.918032786885246,0
albagi01,0,0,3,0,0,0,0,10.0,1,1,0,2,3,0.09,0.9,0.0,0.0,0.0,0,14.0,1.0,2,0.0,0.0,0.0,0.8999999999999999,0
albaljo01,6,3,66,0,0,0,0,230.0,77,37,10,32,56,1.365,1.4478260869565218,3.0,0.0,7.0,1,332.0,13.0,40,2.0,7.0,0.0,1.4217391304347826,0
albanjo01,0,0,6,0,0,0,0,18.0,8,3,1,2,3,0.34,1.5,0.0,0.0,0.0,0,27.0,6.0,3,0.0,0.0,0.0,1.6666666666666667,0
alberan01,2,5,11,10,1,1,0,188.0,65,28,7,9,26,0.382,1.3404255319148937,0.0,0.0,2.0,1,260.0,0.0,35,2.0,2.0,0.0,1.1808510638297873,0
albercy01,1,2,4,3,2,0,0,83.0,35,19,1,20,10,0.33,2.0602409638554215,0.0,1.0,0.0,0,126.0,1.0,21,0.0,0.0,0.0,1.9879518072289157,0
alberjo01,0,4,27,5,0,0,0,175.0,77,48,7,36,23,0.8899999999999999,2.4685714285714284,3.0,5.0,2.0,0,290.0,10.0,57,0.0,0.0,0.0,1.937142857142857,0
alberma01,27,31,394,23,0,0,0,1658.0,551,258,53,237,389,2.813,1.4004825090470445,24.0,22.0,23.0,0,2403.0,88.0,280,24.0,20.0,1.0,1.4258142340168878,0
albosed01,0,8,19,8,0,0,0,158.0,52,36,4,43,24,0.49,2.050632911392405,0.0,1.0,1.0,0,250.0,3.0,43,0.0,0.0,0.0,1.8037974683544302,0
albreed01,1,1,3,2,1,0,0,35.0,7,7,0,11,2,0.31,1.8,0.0,0.0,0.0,0,52.0,1.0,10,0.0,0.0,0.0,1.5428571428571427,0
albural01,17,6,241,0,0,0,1,675.0,175,80,16,125,276,0.976,1.0666666666666667,13.0,20.0,8.0,8,962.0,50.0,80,3.0,6.0,3.0,1.3333333333333333,0
alburvi01,18,17,101,37,6,1,1,1118.0,338,170,36,220,193,0.91,1.368515205724508,7.0,21.0,12.0,1,1629.0,32.0,194,0.0,0.0,0.0,1.4973166368515205,0
alcalsa01,14,11,68,33,3,1,2,748.0,257,132,25,121,140,0.8600000000000001,1.588235294117647,9.0,9.0,6.0,5,1103.0,11.0,138,0.0,0.0,0.0,1.5160427807486632,0
alderda01,0,1,16,3,0,0,0,107.0,52,26,4,12,11,0.69,2.1869158878504673,0.0,0.0,0.0,0,168.0,9.0,30,0.0,0.0,0.0,1.7943925233644857,0
aldremi01,0,0,1,0,0,0,0,3.0,1,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0,4.0,1.0,0,0.0,0.0,0.0,1.0,0
aldresc01,20,39,229,67,1,0,1,1499.0,581,334,78,230,312,2.664,2.0053368912608405,20.0,30.0,19.0,2,2267.0,29.0,356,1.0,2.0,0.0,1.6230820547031353,0
aldrija01,6,5,62,0,0,0,2,326.0,119,57,12,39,46,1.03,1.5736196319018405,9.0,3.0,3.0,2,474.0,21.0,62,0.0,0.0,0.0,1.4539877300613497,0
aldrivi01,97,80,248,205,102,8,6,4802.0,1671,668,87,512,526,2.4000000000000004,1.2519783423573512,0.0,24.0,39.0,0,6852.0,28.0,785,0.0,0.0,0.0,1.3638067471886715,0
alexabo01,1,1,9,0,0,0,0,33.0,18,13,0,7,2,0.79,3.5454545454545454,2.0,2.0,2.0,0,57.0,5.0,13,0.0,0.0,0.0,2.2727272727272725,0
alexado01,194,174,561,464,98,18,3,10103.0,3376,1406,324,978,1528,5.9,1.2524992576462437,60.0,74.0,53.0,10,14162.0,56.0,1541,0.0,0.0,0.0,1.292883301989508,0
alexage01,6,3,36,11,0,0,0,294.0,112,63,12,54,59,1.2,1.9285714285714286,7.0,3.0,4.0,1,453.0,6.0,67,0.0,0.0,0.0,1.693877551020408,0
alexama02,0,0,1,0,0,0,0,2.0,1,5,1,4,0,0.14,22.5,0.0,0.0,0.0,0,7.0,1.0,5,0.0,0.0,0.0,7.5,0
alexape01,373,208,696,599,437,90,32,15570.0,4868,1476,164,951,2198,5.33,0.8531791907514451,0.0,39.0,70.0,1,20928.0,80.0,1851,0.0,0.0,0.0,1.121194605009634,1
alexasc01,0,0,4,0,0,0,0,18.0,5,3,0,3,3,0.238,1.5,0.0,1.0,1.0,0,25.0,3.0,3,0.0,0.0,0.0,1.3333333333333333,0
alfonan01,35,37,592,0,0,0,129,1839.0,677,280,55,250,400,2.655,1.370309951060359,45.0,13.0,22.0,2,2710.0,301.0,292,25.0,11.0,0.0,1.5122349102773245,0
allarbr01,4,6,19,13,3,0,0,287.0,97,45,9,31,44,0.77,1.411149825783972,3.0,1.0,1.0,0,399.0,3.0,52,0.0,0.0,0.0,1.3379790940766552,0
allenbo03,0,1,3,1,0,0,0,36.0,18,9,2,8,8,0.32,2.25,0.0,0.0,0.0,0,64.0,1.0,12,0.0,0.0,0.0,2.1666666666666665,0
allenbo04,7,12,204,0,0,0,19,822.0,288,125,23,132,199,1.31,1.3686131386861313,27.0,18.0,5.0,2,1232.0,84.0,152,0.0,0.0,0.0,1.5328467153284673,0
allenco01,14,11,250,0,0,0,60,715.0,195,70,18,92,305,0.912,0.8811188811188811,9.0,22.0,4.0,0,992.0,123.0,81,8.0,9.0,6.0,1.204195804195804,0
allenfr01,50,67,180,127,60,10,3,2911.0,893,316,26,373,457,21.28,0.9769838543455857,0.0,23.0,35.0,2,4014.0,31.0,411,0.0,0.0,0.0,1.3047062864994847,0
allenjo01,0,0,1,0,0,0,0,6.0,2,4,0,2,2,9.99,6.0,0.0,0.0,0.0,0,0.0,1.0,4,0.0,0.0,0.0,2.0,0
allenjo02,142,75,352,241,109,17,18,5851.0,1849,813,104,738,1070,3.67,1.2505554606050249,0.0,68.0,38.0,5,8292.0,68.0,924,0.0,0.0,0.0,1.3264399247991796,0
allenll01,8,25,159,19,0,0,22,892.0,291,155,19,196,194,2.45,1.5639013452914798,18.0,27.0,11.0,2,1366.0,75.0,183,0.0,0.0,0.0,1.6378923766816142,0
allenmy01,1,3,5,3,3,0,0,107.0,34,7,0,7,3,0.27,0.5887850467289719,0.0,1.0,1.0,0,146.0,1.0,16,0.0,0.0,0.0,1.1495327102803738,0
allenne01,58,70,434,59,7,6,75,2965.0,985,426,73,417,611,3.88,1.2930860033726812,68.0,39.0,9.0,3,4248.0,222.0,464,0.0,0.0,0.0,1.418549747048904,0
allisda01,1,1,11,0,0,0,0,33.0,16,9,0,5,4,0.38,2.4545454545454546,1.0,0.0,0.0,0,49.0,4.0,9,0.0,0.0,0.0,1.9090909090909092,0
allisdo01,0,0,1,0,0,0,0,15.0,11,1,0,1,0,0.44,0.6,0.0,0.0,0.0,0,26.0,1.0,5,0.0,0.0,0.0,2.4000000000000004,0
allisma01,9,21,45,27,17,1,1,740.0,247,87,4,67,57,0.79,1.058108108108108,0.0,9.0,11.0,1,990.0,12.0,135,0.0,0.0,0.0,1.272972972972973,0
almanar01,14,13,254,0,0,0,2,644.0,189,115,34,136,232,1.491,1.6071428571428572,13.0,8.0,6.0,4,951.0,49.0,123,7.0,12.0,0.0,1.5139751552795033,0
almanca01,13,13,210,1,0,0,0,717.0,252,128,35,82,170,1.526,1.606694560669456,12.0,10.0,13.0,0,1044.0,63.0,134,5.0,11.0,0.0,1.397489539748954,0
almoned01,0,0,12,0,0,0,0,34.0,21,14,3,5,7,0.412,3.7058823529411766,1.0,1.0,0.0,0,57.0,3.0,15,1.0,0.0,0.0,2.2941176470588234,0
almonhe01,1,4,50,0,0,0,0,155.0,63,36,6,30,40,0.601,2.0903225806451613,5.0,8.0,2.0,0,243.0,15.0,36,2.0,2.0,0.0,1.7999999999999998,0
almonmi01,0,2,9,0,0,0,0,26.0,7,6,4,7,10,0.212,2.076923076923077,0.0,0.0,1.0,0,41.0,3.0,6,0.0,0.0,0.0,1.6153846153846154,0
alomalu01,18,3,116,1,1,1,15,706.0,212,90,21,111,115,0.99,1.1473087818696883,0.0,5.0,4.0,2,1001.0,55.0,98,0.0,0.0,0.0,1.3725212464589236,0
alouma01,0,0,1,0,0,0,0,6.0,3,0,0,1,3,0.33,0.0,0.0,0.0,0.0,0,10.0,1.0,0,0.0,0.0,0.0,2.0,0
alstoga01,1,0,6,0,0,0,0,18.0,9,6,1,3,5,0.3,3.0,0.0,1.0,1.0,0,30.0,4.0,6,0.0,0.0,0.0,2.0,0
altampo01,7,4,65,0,0,0,2,275.0,87,41,13,30,57,0.72,1.3418181818181818,6.0,4.0,3.0,1,385.0,27.0,43,0.0,0.0,0.0,1.2763636363636364,0
altener01,0,1,14,1,0,0,0,69.0,40,23,2,9,4,0.39,3.0,0.0,0.0,1.0,0,112.0,7.0,27,0.0,0.0,0.0,2.130434782608696,0
altroni01,83,75,218,161,128,16,7,4542.0,1455,445,17,272,425,6.5,0.881770145310436,0.0,31.0,22.0,1,3433.0,46.0,604,0.0,0.0,0.0,1.1406869220607663,0
alvarab01,0,1,4,1,0,0,0,31.0,19,13,5,7,5,1.247,3.774193548387097,0.0,0.0,0.0,0,53.0,1.0,13,0.0,0.0,0.0,2.5161290322580645,0
alvarda01,1,0,10,0,0,0,0,15.0,9,7,3,1,3,0.833,4.2,0.0,0.0,2.0,1,27.0,0.0,7,1.0,0.0,0.0,2.0,0
alvarhe01,27,34,92,92,5,5,0,1689.0,596,238,54,129,296,1.375,1.2682060390763765,7.0,16.0,22.0,3,2358.0,0.0,261,14.0,15.0,24.0,1.2877442273534636,0
alvarjo01,8,9,98,0,0,0,5,487.0,140,54,12,79,134,0.77,0.997946611909651,15.0,7.0,7.0,2,688.0,38.0,56,0.0,0.0,0.0,1.3490759753593429,0
alvarjo02,5,8,80,6,0,0,0,319.0,101,51,12,39,91,0.8410000000000001,1.438871473354232,5.0,1.0,7.0,1,458.0,19.0,55,2.0,3.0,0.0,1.316614420062696,0
alvarju01,0,5,80,0,0,0,0,181.0,58,35,12,40,42,0.924,1.7403314917127073,2.0,2.0,4.0,1,271.0,19.0,36,2.0,3.0,0.0,1.6243093922651932,0
alvarrj01,0,0,31,0,0,0,0,84.0,30,23,7,18,32,0.433,2.4642857142857144,2.0,6.0,1.0,0,133.0,15.0,24,0.0,3.0,0.0,1.7142857142857142,0
alvarta01,3,6,19,13,0,0,0,175.0,65,35,2,26,26,0.47000000000000003,1.8,1.0,1.0,4.0,0,269.0,3.0,40,0.0,0.0,0.0,1.56,0
alvarvi01,0,2,9,1,0,0,0,48.0,18,13,2,8,10,0.628,2.4375,0.0,0.0,1.0,0,71.0,4.0,13,1.0,0.0,0.0,1.625,0
alvarwi01,102,92,355,263,12,5,4,5243.0,1624,769,190,805,1330,3.943,1.3200457753194736,29.0,28.0,50.0,4,7518.0,18.0,857,17.0,11.0,0.0,1.389853137516689,0
amarial01,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0
ambrihe01,3,7,96,0,0,0,2,318.0,134,63,18,44,87,1.155,1.7830188679245282,4.0,12.0,4.0,0,487.0,32.0,70,4.0,5.0,1.0,1.6792452830188678,0
amesre01,183,167,533,367,209,26,36,9594.0,2896,934,42,1034,1702,4.92,0.8761726078799249,0.0,156.0,64.0,2,13080.0,115.0,1311,0.0,0.0,0.0,1.2288930581613509,0
amesst01,0,1,4,0,0,0,0,12.0,6,2,0,2,4,0.375,1.5,1.0,0.0,0.0,0,19.0,3.0,2,1.0,0.0,0.0,2.0,0
amoledo01,4,10,18,12,10,0,0,358.0,150,63,0,39,30,0.62,1.5837988826815643,0.0,4.0,12.0,0,0.0,5.0,91,0.0,0.0,0.0,1.5837988826815643,0
amorvi01,1,3,13,4,1,0,0,100.0,50,21,2,13,12,0.74,1.89,2.0,1.0,2.0,1,161.0,5.0,22,0.0,0.0,0.0,1.8900000000000001,0
anckewa01,0,0,4,1,0,0,0,53.0,19,7,1,17,4,0.27,1.1886792452830188,0.0,2.0,3.0,0,88.0,3.0,10,0.0,0.0,0.0,2.0377358490566038,0
anderal02,49,54,148,128,15,3,0,2456.0,901,374,87,211,339,1.79,1.3705211726384365,12.0,15.0,25.0,9,3474.0,7.0,424,0.0,0.0,0.0,1.3583061889250814,0
anderbi01,0,0,2,0,0,0,0,8.0,5,3,0,2,1,0.5,3.375,0.0,0.0,0.0,0,14.0,2.0,3,0.0,0.0,0.0,2.625,0
anderbo01,36,46,246,93,15,1,13,2522.0,858,398,80,319,502,1.86,1.4203013481363997,31.0,30.0,27.0,4,3634.0,62.0,450,0.0,0.0,0.0,1.4000793021411577,0
anderbr02,82,83,291,245,12,4,1,4641.0,1743,814,264,337,723,3.403,1.5785391079508726,28.0,22.0,23.0,28,6532.0,11.0,897,27.0,38.0,0.0,1.3445378151260505,0
anderbr04,37,41,123,112,3,1,3,2023.0,696,279,59,179,502,1.8490000000000002,1.241225902125556,11.0,9.0,20.0,6,2828.0,4.0,318,16.0,10.0,6.0,1.2975778546712804,0
anderbu01,4,10,64,6,1,0,7,447.0,148,61,12,62,76,0.51,1.2281879194630871,8.0,8.0,1.0,0,643.0,39.0,71,0.0,0.0,0.0,1.4093959731543624,0
anderch01,15,13,48,48,0,0,0,801.0,275,124,34,80,216,0.54,1.3932584269662922,4.0,7.0,9.0,0,1126.0,0.0,131,7.0,13.0,9.0,1.3295880149812733,0
anderco01,7,3,15,15,1,0,0,274.0,77,31,9,24,44,0.231,1.0182481751824817,1.0,0.0,1.0,1,365.0,0.0,32,3.0,3.0,0.0,1.1058394160583942,0
andercr01,7,23,82,17,2,0,5,577.0,226,109,21,81,94,1.26,1.7001733102253034,2.0,12.0,6.0,0,893.0,34.0,147,0.0,0.0,0.0,1.5961871750433274,0
anderda01,3,13,21,17,15,0,0,451.0,177,91,4,74,56,0.9099999999999999,1.8159645232815964,0.0,6.0,7.0,0,586.0,3.0,130,0.0,0.0,0.0,1.6696230598669621,0
anderfr01,53,57,178,114,62,11,8,2959.0,912,313,22,247,514,21.150000000000002,0.9520108144643461,0.0,31.0,15.0,1,3978.0,43.0,415,0.0,0.0,0.0,1.1750591416018925,0
anderja01,2,0,32,0,0,0,0,114.0,38,27,6,30,19,0.986,2.1315789473684212,7.0,3.0,3.0,0,182.0,15.0,29,0.0,4.0,0.0,1.789473684210526,0
anderji02,25,47,122,96,3,0,1,1724.0,672,346,58,240,241,1.882,1.8062645011600929,24.0,22.0,26.0,1,2587.0,8.0,371,21.0,19.0,0.0,1.5870069605568446,0
anderjo02,0,0,24,1,0,0,1,134.0,64,32,6,14,19,1.31,2.1492537313432836,3.0,2.0,1.0,0,211.0,7.0,37,0.0,0.0,0.0,1.7462686567164178,0
anderla01,2,3,16,1,1,1,0,124.0,48,26,4,22,23,0.8200000000000001,1.8870967741935485,4.0,11.0,0.0,0,191.0,8.0,28,0.0,0.0,0.0,1.6935483870967745,0
anderla02,40,39,699,1,0,0,49,2986.0,932,348,58,311,758,4.67,1.0488948425987943,64.0,21.0,17.0,7,4171.0,267.0,402,0.0,0.0,0.0,1.2488278633623577,0
anderma01,15,7,257,0,0,0,26,770.0,249,148,30,157,224,1.5390000000000001,1.7298701298701298,15.0,20.0,11.0,1,1162.0,111.0,167,7.0,12.0,0.0,1.5818181818181816,0
