playerID,AB,R,H,2B,3B,HR,RBI,SB_x,CS_x,BB,SO,IBB,HBP,SH,SF,GIDP,BA,OBP,SLG,OPS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB_y,CS_y,ZR,HOF,debut
aardsda01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,921.0,11.0,29.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2004-04-06
aaronha01,12364.0,2174.0,3771.0,624.0,98.0,755.0,2297.0,240.0,73.0,1402.0,1383.0,293.0,32.0,21.0,121.0,328.0,0.30499838240051763,0.3739492779653711,0.5545131025558072,0.9284623805211782,6019.0,5712.0,150488.0,12926.0,647.0,259.0,258.0,0.0,0.0,0.0,0.0,0.0,1,1954-04-13
aaronto01,944.0,102.0,216.0,42.0,6.0,13.0,94.0,9.0,8.0,86.0,145.0,3.0,0.0,9.0,6.0,36.0,0.2288135593220339,0.2915057915057915,0.3273305084745763,0.6188362999803678,525.0,317.0,9346.0,1494.0,117.0,32.0,124.0,0.0,0.0,0.0,0.0,0.0,0,1962-04-10
aasedo01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,91.0,3328.0,67.0,135.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1977-07-26
abadan01,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.09523809523809523,0.24,0.09523809523809523,0.3352380952380952,10.0,0.0,138.0,37.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2001-09-10
abadfe01,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.125,0.125,0.125,0.25,258.0,0.0,540.0,7.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010-07-28
abadijo01,49.0,4.0,11.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.22448979591836735,0.22448979591836735,0.4489795918367347,12.0,0.0,0.0,129.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1875-04-26
abbated01,3044.0,355.0,772.0,99.0,43.0,11.0,324.0,142.0,0.0,289.0,16.0,0.0,33.0,93.0,0.0,0.0,0.2536136662286465,0.32501485442661915,0.3252299605781866,0.6502448150048057,830.0,0.0,0.0,1872.0,2368.0,315.0,247.0,0.0,0.0,0.0,0.0,0.0,0,1897-09-04
abbeybe01,225.0,21.0,38.0,3.0,3.0,0.0,17.0,3.0,0.0,21.0,54.0,0.0,0.0,4.0,0.0,0.0,0.1688888888888889,0.23983739837398374,0.2088888888888889,0.44872628726287267,79.0,0.0,0.0,17.0,134.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1892-06-14
abbeych01,1751.0,307.0,492.0,67.0,46.0,19.0,280.0,93.0,0.0,167.0,105.0,0.0,23.0,18.0,0.0,0.0,0.28098229583095374,0.35136527563111797,0.40434037692747,0.7557056525585879,451.0,0.0,0.0,917.0,90.0,99.0,18.0,0.0,0.0,0.0,0.0,0.0,0,1893-08-16
abbotda01,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1890-04-19
abbotfr01,513.0,48.0,107.0,21.0,6.0,1.0,49.0,14.0,0.0,19.0,0.0,0.0,8.0,20.0,0.0,0.0,0.20857699805068225,0.24814814814814815,0.2787524366471735,0.5269005847953216,153.0,0.0,0.0,768.0,185.0,40.0,26.0,23.0,0.0,0.0,0.0,0.0,0,1903-04-25
abbotgl01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,248.0,206.0,3858.0,113.0,187.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1973-07-29
abbotje01,596.0,82.0,157.0,33.0,2.0,18.0,83.0,6.0,5.0,38.0,91.0,2.0,3.0,5.0,7.0,12.0,0.2634228187919463,0.30745341614906835,0.4161073825503356,0.7235607986994039,389.0,164.0,5762.0,471.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1997-06-10
abbotji01,21.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,1.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.19047619047619047,263.0,254.0,5022.0,72.0,300.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1989-04-08
abbotku01,2044.0,273.0,523.0,109.0,23.0,62.0,242.0,22.0,11.0,133.0,571.0,11.0,17.0,21.0,12.0,37.0,0.25587084148727984,0.30507706255666367,0.4227005870841487,0.7277776496408124,666.0,495.0,14198.0,1007.0,1263.0,81.0,275.0,0.0,0.0,0.0,0.0,0.0,0,1993-09-07
abbotky01,31.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0967741935483871,0.125,0.12903225806451613,0.2540322580645161,57.0,22.0,556.0,6.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1991-09-10
abbotod01,70.0,2.0,13.0,2.0,1.0,0.0,6.0,3.0,0.0,6.0,20.0,0.0,0.0,6.0,0.0,0.0,0.18571428571428572,0.25,0.24285714285714285,0.4928571428571429,21.0,0.0,0.0,52.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1910-09-10
abbotpa01,20.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.25,0.25,0.3,0.55,162.0,26.0,2162.0,61.0,76.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1990-08-21
aberal01,100.0,5.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,41.0,0.0,0.0,8.0,1.0,2.0,0.14,0.2018348623853211,0.14,0.3418348623853211,168.0,19.0,924.0,23.0,79.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1950-09-15
abercda01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1871-10-21
abercre01,386.0,65.0,86.0,20.0,2.0,9.0,34.0,18.0,8.0,21.0,123.0,2.0,7.0,5.0,2.0,3.0,0.22279792746113988,0.27403846153846156,0.3549222797927461,0.6289607413312077,282.0,0.0,2625.0,272.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2006-04-04
abernbi01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1952-09-27
abernbr01,868.0,97.0,212.0,36.0,5.0,8.0,79.0,21.0,7.0,60.0,93.0,1.0,7.0,16.0,4.0,15.0,0.24423963133640553,0.2971246006389776,0.3248847926267281,0.6220093932657057,233.0,0.0,5781.0,445.0,590.0,22.0,154.0,0.0,0.0,0.0,0.0,0.0,0,2001-06-25
abernte01,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.2,0.5333333333333333,7.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1942-09-19
abernte02,181.0,12.0,25.0,3.0,0.0,0.0,9.0,0.0,0.0,6.0,74.0,0.0,2.0,15.0,0.0,4.0,0.13812154696132597,0.1746031746031746,0.15469613259668508,0.32929930719985967,681.0,34.0,3439.0,92.0,304.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1955-04-13
abernwo01,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1946-07-28
aberscl01,179.0,25.0,45.0,7.0,3.0,5.0,26.0,0.0,0.0,25.0,44.0,0.0,0.0,0.0,0.0,6.0,0.25139664804469275,0.3431372549019608,0.40782122905027934,0.7509584839522401,49.0,0.0,0.0,76.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1947-07-18
ablesha01,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1905-09-04
abnersh01,840.0,89.0,191.0,39.0,4.0,11.0,71.0,6.0,8.0,43.0,153.0,10.0,7.0,5.0,7.0,14.0,0.22738095238095238,0.2686733556298774,0.32261904761904764,0.5912924032489251,683.0,398.0,11958.0,1133.0,19.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1987-09-08
abramca01,1611.0,257.0,433.0,64.0,19.0,32.0,138.0,12.0,18.0,304.0,290.0,2.0,7.0,16.0,4.0,22.0,0.26877715704531346,0.3862928348909657,0.39168218497827434,0.7779750198692401,692.0,416.0,10985.0,1314.0,47.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1949-04-19
abramge01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1923-04-19
abregjo01,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,72.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1985-09-04
abreubo01,8480.0,1453.0,2470.0,574.0,59.0,288.0,1363.0,400.0,128.0,1476.0,1840.0,115.0,33.0,7.0,85.0,165.0,0.29127358490566035,0.3949771689497717,0.47476415094339625,0.8697413198931679,4296.0,668.0,63846.0,4616.0,164.0,88.0,25.0,0.0,0.0,0.0,0.0,0.0,0,1996-09-01
abreujo01,28.0,4.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.3125,0.35714285714285715,0.6696428571428572,8.0,0.0,0.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1942-04-23
abreujo02,1169.0,168.0,354.0,69.0,5.0,66.0,208.0,3.0,1.0,90.0,271.0,26.0,26.0,0.0,5.0,30.0,0.3028229255774166,0.3643410852713178,0.5397775876817793,0.9041186729530971,224.0,0.0,2871.0,1922.0,129.0,17.0,205.0,0.0,0.0,0.0,0.0,0.0,0,2014-03-31
abreuju01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011-08-29
abreuto01,579.0,61.0,147.0,39.0,6.0,6.0,60.0,2.0,4.0,22.0,116.0,2.0,5.0,1.0,8.0,20.0,0.2538860103626943,0.28338762214983715,0.37305699481865284,0.65644461696849,168.0,0.0,3375.0,164.0,327.0,19.0,66.0,0.0,0.0,0.0,0.0,0.0,0,2007-05-22
abreuwi01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,132.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2006-08-06
abstebi01,619.0,54.0,150.0,22.0,10.0,1.0,76.0,21.0,0.0,29.0,0.0,0.0,4.0,29.0,0.0,0.0,0.24232633279483037,0.28067484662576686,0.3150242326332795,0.5956990792590464,163.0,0.0,0.0,1685.0,93.0,41.0,83.0,0.0,0.0,0.0,0.0,0.0,0,1906-09-25
accarje01,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,262.0,0.0,855.0,13.0,35.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2005-05-04
aceveal01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,1140.0,24.0,38.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0,2008-08-31
acevejo01,101.0,2.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,61.0,0.0,1.0,12.0,1.0,2.0,0.07920792079207921,0.12962962962962962,0.09900990099009901,0.22863953061972864,104.0,0.0,1107.0,19.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,2001-06-19
aceveju01,65.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,6.0,0.0,2.0,0.09230769230769231,0.1323529411764706,0.12307692307692308,0.25542986425339365,367.0,34.0,1713.0,42.0,68.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1995-04-30
achteaj01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,18.0,0.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014-09-03
ackerji01,54.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.19642857142857142,0.18518518518518517,0.3816137566137566,467.0,32.0,2713.0,73.0,161.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0,1983-04-07
ackerto01,77.0,10.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,46.0,0.0,1.0,6.0,0.0,1.0,0.06493506493506493,0.2,0.06493506493506493,0.2649350649350649,153.0,23.0,1141.0,19.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1956-04-20
ackledu01,2064.0,255.0,503.0,94.0,18.0,46.0,212.0,31.0,12.0,186.0,410.0,10.0,5.0,11.0,11.0,25.0,0.2437015503875969,0.3062665489849956,0.373546511627907,0.6798130606129026,871.0,0.0,12435.0,1300.0,801.0,20.0,184.0,0.0,0.0,0.0,0.0,0.0,0,2011-06-17
acklefr01,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.5,0.9285714285714286,5.0,4.0,58.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1963-09-21
acostcy01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,558.0,6.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1972-06-04
acosted01,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06666666666666667,0.034482758620689655,0.10114942528735632,57.0,8.0,413.0,10.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1970-09-07
acostjo01,60.0,4.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,22.0,0.0,0.0,3.0,0.0,0.0,0.15,0.28169014084507044,0.16666666666666666,0.4483568075117371,55.0,0.0,0.0,5.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1920-07-28
acostma01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,233.0,0.0,744.0,19.0,37.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2007-08-12
acostme01,436.0,56.0,111.0,9.0,7.0,0.0,37.0,17.0,8.0,63.0,46.0,0.0,4.0,19.0,0.0,0.0,0.2545871559633027,0.3538767395626243,0.3073394495412844,0.6612161891039087,136.0,0.0,0.0,191.0,18.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1913-06-15
acrema01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,114.0,0.0,381.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1994-05-13
adairje01,4019.0,378.0,1022.0,163.0,19.0,57.0,366.0,29.0,29.0,208.0,499.0,31.0,17.0,41.0,30.0,149.0,0.25429211246578753,0.29176415535797845,0.3468524508584225,0.6386166062164009,1167.0,1053.0,28316.0,2380.0,2878.0,103.0,618.0,0.0,0.0,0.0,0.0,0.0,0,1958-09-02
adairji01,76.0,9.0,21.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.27631578947368424,0.2857142857142857,0.34210526315789475,0.6278195488721805,18.0,0.0,0.0,37.0,55.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1931-08-24
adamecr01,68.0,5.0,14.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,16.0,1.0,1.0,1.0,0.0,1.0,0.20588235294117646,0.25,0.25,0.5,22.0,0.0,96.0,27.0,53.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0,2014-07-29
adamsac01,99.0,9.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,14.0,0.0,0.0,8.0,0.0,2.0,0.12121212121212122,0.17142857142857143,0.12121212121212122,0.29264069264069265,302.0,0.0,0.0,14.0,108.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1941-04-15
adamsau01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,21.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014-07-12
adamsba01,1019.0,79.0,216.0,31.0,15.0,3.0,75.0,1.0,1.0,53.0,177.0,0.0,1.0,35.0,0.0,0.0,0.21197252208047104,0.2516309412861137,0.2806673209028459,0.5322982621889596,482.0,0.0,0.0,58.0,648.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0,1906-04-18
adamsbe01,678.0,37.0,137.0,17.0,4.0,2.0,45.0,9.0,0.0,23.0,79.0,0.0,1.0,23.0,0.0,0.0,0.20206489675516223,0.22934472934472935,0.24778761061946902,0.47713233996419835,251.0,0.0,0.0,802.0,257.0,34.0,32.0,25.0,0.0,0.0,0.0,0.0,0,1910-08-30
adamsbo01,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1925-09-22
adamsbo02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1931-09-27
adamsbo03,4019.0,591.0,1082.0,188.0,49.0,37.0,303.0,67.0,30.0,414.0,447.0,1.0,17.0,78.0,5.0,62.0,0.2692211993033093,0.33961840628507295,0.3680019905449117,0.7076203968299846,1066.0,234.0,6022.0,1748.0,2262.0,158.0,371.0,0.0,0.0,0.0,0.0,0.0,0,1946-04-16
adamsbo04,24.0,2.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5416666666666666,0.7916666666666666,3.0,3.0,81.0,26.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1977-07-10
adamsbu01,2003.0,282.0,532.0,96.0,12.0,50.0,249.0,12.0,0.0,234.0,281.0,0.0,13.0,42.0,0.0,35.0,0.2656015976035946,0.3462222222222222,0.400399400898652,0.7466216231208742,527.0,0.0,0.0,1339.0,35.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1939-04-27
adamsda01,55.0,1.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,0.0,0.0,0.14545454545454545,0.1896551724137931,0.2,0.3896551724137931,47.0,0.0,0.0,14.0,47.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1914-05-22
adamsda02,140.0,10.0,27.0,5.0,1.0,2.0,13.0,0.0,0.0,9.0,43.0,0.0,2.0,1.0,0.0,4.0,0.19285714285714287,0.25165562913907286,0.2857142857142857,0.5373699148533586,44.0,0.0,1020.0,56.0,76.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2013-05-15
adamsdi01,89.0,9.0,18.0,2.0,3.0,2.0,11.0,0.0,0.0,2.0,18.0,0.0,0.0,2.0,0.0,0.0,0.20224719101123595,0.21978021978021978,0.3595505617977528,0.5793307815779726,27.0,0.0,0.0,171.0,17.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0,1947-05-20
adamsdo01,14.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.26666666666666666,0.21428571428571427,0.4809523809523809,4.0,3.0,78.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1969-09-08
adamsge01,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.2857142857142857,0.23076923076923078,0.5164835164835164,4.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1879-06-14
adamsgl01,1617.0,152.0,452.0,79.0,5.0,34.0,225.0,6.0,10.0,111.0,183.0,8.0,4.0,9.0,19.0,47.0,0.2795299938157081,0.3238149628783552,0.3976499690785405,0.7214649319568958,665.0,230.0,5322.0,367.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1975-05-04
adamshe01,337.0,39.0,88.0,8.0,6.0,0.0,18.0,4.0,2.0,22.0,24.0,0.0,2.0,3.0,0.0,5.0,0.26112759643916916,0.31024930747922436,0.32047477744807124,0.6307240849272956,85.0,0.0,0.0,212.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1948-09-17
adamsji01,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1890-04-21
adamsjo01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1902-04-26
adamsjo02,10.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.3,0.4,0.7,44.0,11.0,331.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1996-04-10
adamska01,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.03125,0.03125,0.0625,30.0,0.0,0.0,2.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1914-04-19
adamsla01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014-09-01
adamsma01,1084.0,123.0,299.0,63.0,5.0,39.0,156.0,4.0,3.0,64.0,259.0,6.0,3.0,0.0,8.0,22.0,0.275830258302583,0.3157894736842105,0.4511070110701107,0.7668964847543212,277.0,0.0,5868.0,2244.0,174.0,17.0,224.0,0.0,0.0,0.0,0.0,0.0,0,2012-05-20
adamsmi01,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,11.0,4.0,76.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1967-07-01
adamsmi02,118.0,27.0,23.0,5.0,0.0,3.0,9.0,2.0,1.0,32.0,29.0,0.0,2.0,0.0,0.0,2.0,0.19491525423728814,0.375,0.3135593220338983,0.6885593220338984,80.0,52.0,1415.0,106.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1972-09-10
adamsmi03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,1221.0,32.0,43.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2004-05-18
adamsre01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1946-05-05
adamsri01,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.2962962962962963,0.17391304347826086,0.47020933977455714,11.0,0.0,0.0,4.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1905-07-13
adamsri02,247.0,35.0,53.0,5.0,1.0,4.0,16.0,3.0,2.0,10.0,37.0,3.0,5.0,7.0,0.0,5.0,0.2145748987854251,0.2595419847328244,0.291497975708502,0.5510399604413264,113.0,67.0,1978.0,99.0,254.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0,1982-09-15
adamsru01,884.0,125.0,218.0,46.0,7.0,17.0,113.0,15.0,5.0,85.0,118.0,2.0,5.0,8.0,11.0,14.0,0.24660633484162897,0.31269035532994927,0.3721719457013575,0.6848623010313067,267.0,0.0,6078.0,331.0,573.0,46.0,113.0,0.0,0.0,0.0,0.0,0.0,0,2004-09-03
adamsry01,89.0,9.0,25.0,4.0,0.0,0.0,7.0,0.0,0.0,6.0,25.0,0.0,1.0,0.0,0.0,7.0,0.2808988764044944,0.3333333333333333,0.3258426966292135,0.6591760299625469,26.0,0.0,639.0,47.0,62.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2011-05-20
